Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
100466621,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ailuropoda melanoleuca,giant panda,XM_034668992.1,XP_034524883.1,,model,,default-seq
100513963,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sus scrofa,pig,XM_021091238.1,XP_020946897.1,13506650,model,,default-seq
100565094,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Anolis carolinensis,green anole,XM_008121141.2,XP_008119348.1,13506650,model,,default-seq
100583655,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nomascus leucogenys,northern white-cheeked gibbon,XM_030809566.1,XP_030665426.1,,model,,default-seq
100663094,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Loxodonta africana,African savanna elephant,XM_010598962.2,XP_010597264.1,13506650,model,,default-seq
100698883,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oreochromis niloticus,Nile tilapia,XM_005457929.4,XP_005457986.1,,model,,default-seq
100774890,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cricetulus griseus,Chinese hamster,XM_027402162.2,XP_027257963.1,13506650,model,,default-seq
100924494,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sarcophilus harrisii,Tasmanian devil,XM_031964400.1,XP_031820260.1,,model,,default-seq
100961367,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Otolemur garnettii,small-eared galago,XM_023512479.1,XP_023368247.1,13506650,model,,default-seq
100969784,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pan paniscus,pygmy chimpanzee,XM_008975749.3,XP_008973997.2,,model,,default-seq
101011068,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Papio anubis,olive baboon,XM_031667490.1,XP_031523350.1,,model,,default-seq
101049701,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Saimiri boliviensis,Bolivian squirrel monkey,XM_039464970.1,XP_039320904.1,,model,,default-seq
101071703,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Takifugu rubripes,torafugu,XM_003977766.3,XP_003977815.2,,model,,default-seq
101087667,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Felis catus,domestic cat,XM_023254263.1,XP_023110031.1,13506650,model,,default-seq
101110067,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ovis aries,sheep,XM_027972360.2,XP_027828161.2,,model,,default-seq
101144343,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gorilla gorilla,western gorilla,XM_031011917.1,XP_030867777.1,,model,,default-seq
101170069,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oryzias latipes,Japanese medaka,XM_020714899.2,XP_020570558.1,,model,,default-seq
101280270,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Orcinus orca,killer whale,XM_033418640.1,XP_033274531.1,,model,,default-seq
101339054,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tursiops truncatus,common bottlenose dolphin,XM_019929582.1,XP_019785141.1,13506650,model,,default-seq
101361167,LOC101361167,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trichechus manatus latirostris,Florida manatee,XM_004372470.3,XP_004372527.1,13506650,model,,default-seq
101386214,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Odobenus rosmarus divergens,Pacific walrus,XM_004406717.2,XP_004406774.1,13506650,model,,default-seq
101399622,LOC101399622,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ceratotherium simum simum,southern white rhinoceros,XM_014781164.1,XP_014636650.1,13506650,model,,default-seq
101418608,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dasypus novemcinctus,nine-banded armadillo,XM_023589592.1,XP_023445360.1,,model,,default-seq
101466576,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Maylandia zebra,zebra mbuna,XM_014410346.3,XP_014265832.2,,model,,default-seq
101520076,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ochotona princeps,American pika,XM_004580498.1,XP_004580555.1,13506650,model,,default-seq
101559391,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sorex araneus,European shrew,XM_004605780.2,XP_004605837.1,13506650,model,,default-seq
101592071,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Octodon degus,degu,XM_023722299.1,XP_023578067.1,13506650,model,,default-seq
101595154,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Jaculus jaculus,lesser Egyptian jerboa,XM_004660637.2,XP_004660694.1,13506650,model,,default-seq
101628274,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Condylura cristata,star-nosed mole,XM_012722936.1,XP_012578390.1,13506650,model,,default-seq
101663394,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Echinops telfairi,small Madagascar hedgehog,XM_004702008.2,XP_004702065.1,13506650,model,,default-seq
101673076,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mustela putorius furo,domestic ferret,XM_004753515.2,XP_004753572.1,13506650,model,,default-seq
101723274,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Heterocephalus glaber,naked mole-rat,XM_013069186.2,XP_012924640.1,13506650,model,,default-seq
101787733,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cavia porcellus,domestic guinea pig,XM_023563668.1,XP_023419436.1,13506650,model,,default-seq
101796249,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Anas platyrhynchos,mallard,XM_027454696.2,XP_027310497.1,13506650,model,,default-seq
101817594,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ficedula albicollis,Collared flycatcher,XM_016297442.1,XP_016152928.1,11238991,model,,default-seq
101834280,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mesocricetus auratus,golden hamster,XM_040758199.1,XP_040614133.1,,model,,default-seq
101877640,LOC101877640,"REV3 like, DNA directed polymerase zeta catalytic subunit",Melopsittacus undulatus,budgerigar,XM_034060307.1,XP_033916198.1,,model,,default-seq
101916221,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Falco peregrinus,peregrine falcon,XM_013304561.2,XP_013160015.1,13506650,model,,default-seq
101952119,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chrysemys picta,Painted turtle,XM_005287599.2,XP_005287656.1,13506650,model,,default-seq
101964335,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ictidomys tridecemlineatus,thirteen-lined ground squirrel,XM_040283216.1,XP_040139150.1,,model,,default-seq
101998533,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microtus ochrogaster,prairie vole,XM_005363542.3,XP_005363599.1,13506650,model,,default-seq
102029601,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chinchilla lanigera,long-tailed chinchilla,XM_005377901.2,XP_005377958.1,13506650,model,,default-seq
102036347,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Geospiza fortis,medium ground-finch,XM_031066680.1,XP_030922540.1,,model,,default-seq
102050247,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Falco cherrug,Saker falcon,XM_027814673.1,XP_027670474.1,13506650,model,,default-seq
102066196,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Zonotrichia albicollis,white-throated sparrow,XM_014265668.2,XP_014121143.1,13506650,model,,default-seq
102097891,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Columba livia,rock pigeon,XM_021298199.1,XP_021153874.1,13506650,model,,default-seq
102112724,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pseudopodoces humilis,Tibetan ground-tit,XM_014263510.1,XP_014118985.1,13506650,model,,default-seq
102123248,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Macaca fascicularis,crab-eating macaque,XM_015448392.1,XP_015303878.1,13506650,model,,default-seq
102181124,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Capra hircus,goat,XM_018053060.1,XP_017908549.1,13506650,model,,default-seq
102207096,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pundamilia nyererei,,XM_013914138.1,XP_013769592.1,,model,,default-seq
102219754,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Xiphophorus maculatus,southern platyfish,XM_023347919.1,XP_023203687.1,13506493,model,,default-seq
102245102,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis brandtii,Brandt's bat,XM_005883745.2,XP_005883807.1,13506650,model,,default-seq
102285311,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos mutus,wild yak,XM_005890218.2,XP_005890280.1,13506650,model,,default-seq
102312222,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Haplochromis burtoni,Burton's mouthbrooder,XM_005931057.3,XP_005931119.1,,model,,default-seq
102353084,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Latimeria chalumnae,coelacanth,XM_005990877.2,XP_005990939.1,13506650,model,,default-seq
102370615,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Alligator sinensis,Chinese alligator,XM_025198872.1,XP_025054657.1,13506650,model,,default-seq
102414179,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bubalus bubalis,water buffalo,XM_025295021.1,XP_025150806.1,13506650,model,,default-seq
102421525,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis lucifugus,little brown bat,XM_023750109.1,XP_023605877.1,13506650,model,,default-seq
102451826,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pelodiscus sinensis,Chinese soft-shelled turtle,XM_025184747.1,XP_025040532.1,13506650,model,,default-seq
102496605,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tupaia chinensis,Chinese tree shrew,XM_006157005.3,XP_006157067.1,11900996,model,,default-seq
102508138,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus ferus,Wild Bactrian camel,XM_032484707.1,XP_032340598.1,,model,,default-seq
102537640,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vicugna pacos,alpaca,XM_031680135.1,XP_031535995.1,,model,,default-seq
102563649,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Alligator mississippiensis,American alligator,XM_019499882.1,XP_019355427.1,13506650,model,,default-seq
102693934,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lepisosteus oculatus,spotted gar,XM_015354131.1,XP_015209617.1,13506493,model,,default-seq
102732679,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Leptonychotes weddellii,Weddell seal,XM_006735481.2,XP_006735544.1,,model,,default-seq
102753486,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis davidii,,XM_015561632.1,XP_015417118.1,13506650,model,,default-seq
102791808,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neolamprologus brichardi,,XM_006796232.2,XP_006796295.1,,model,,default-seq
102831056,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chrysochloris asiatica,Cape golden mole,XM_006839926.1,XP_006839989.1,13506650,model,,default-seq
102896156,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus alecto,black flying fox,XM_015600069.2,XP_015455555.1,13506650,model,,default-seq
102904363,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Peromyscus maniculatus bairdii,prairie deer mouse,XM_016002785.1,XP_015858271.1,13506650,model,,default-seq
102946083,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chelonia mydas,Green sea turtle,XM_037894643.1,XP_037750571.1,,model,,default-seq
102958157,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Panthera tigris altaica,Amur tiger,XM_007078726.2,XP_007078788.1,13506650,model,,default-seq
102975351,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Physeter catodon,sperm whale,XM_024115547.2,XP_023971315.1,13506650,model,,default-seq
103010433,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Balaenoptera acutorostrata scammoni,,XM_007190708.2,XP_007190770.2,13506650,model,,default-seq
103024916,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Astyanax mexicanus,Mexican tetra,XM_007259896.2,XP_007259958.2,13506493,model,,default-seq
103061024,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Python bivittatus,Burmese python,XM_007426588.3,XP_007426650.1,13506650,model,,default-seq
103078450,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lipotes vexillifer,Yangtze River dolphin,XM_007451747.1,XP_007451809.1,13506650,model,,default-seq
103118006,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Erinaceus europaeus,western European hedgehog,XM_007528140.2,XP_007528202.1,13506650,model,,default-seq
103140741,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Poecilia formosa,Amazon molly,XM_007556011.2,XP_007556073.1,13506493,model,,default-seq
103170447,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ornithorhynchus anatinus,platypus,XM_029047173.2,XP_028903006.1,13506650,model,,default-seq
103178953,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Callorhinchus milii,elephant shark,XM_007893963.1,XP_007892154.1,13506493,model,,default-seq
103196955,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Orycteropus afer afer,,XM_007940793.1,XP_007938984.1,13506650,model,,default-seq
103240579,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chlorocebus sabaeus,green monkey,XM_008007323.2,XP_008005514.2,,model,,default-seq
103261352,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Carlito syrichta,Philippine tarsier,XM_008058987.1,XP_008057178.1,13506650,model,,default-seq
103301993,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Eptesicus fuscus,big brown bat,XM_028140115.1,XP_027995916.1,13506650,model,,default-seq
103369545,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Stegastes partitus,bicolor damselfish,XM_008298289.1,XP_008296511.1,,model,,default-seq
103380634,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cynoglossus semilaevis,tongue sole,XM_025056824.1,XP_024912592.1,13506493,model,,default-seq
103458013,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Poecilia reticulata,guppy,XM_008398541.2,XP_008396763.1,,model,,default-seq
103530035,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Calypte anna,Anna's hummingbird,XM_030447039.1,XP_030302899.1,,model,,default-seq
103600294,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Galeopterus variegatus,Sunda flying lemur,XM_008584529.1,XP_008582751.1,11900996,model,,default-seq
103619396,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Corvus brachyrhynchos,American crow,XM_017739520.1,XP_017595009.1,13506650,model,,default-seq
103676993,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ursus maritimus,polar bear,XM_040627642.1,XP_040483576.1,,model,,default-seq
103749536,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nannospalax galili,Upper Galilee mountains blind mole rat,XM_008852401.2,XP_008850623.1,13506650,model,,default-seq
103761288,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Manacus vitellinus,golden-collared manakin,XM_018077767.2,XP_017933256.2,,model,,default-seq
103778838,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Merops nubicus,carmine bee-eater,XM_008946453.1,XP_008944701.1,,model,,default-seq
103804275,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Acanthisitta chloris,rifleman,XM_009076878.1,XP_009075126.1,13506650,model,,default-seq
103822158,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Serinus canaria,Common canary,XM_030235630.1,XP_030091490.1,,model,,default-seq
103907092,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Aptenodytes forsteri,emperor penguin,XM_019474616.1,XP_019330161.1,11238991,model,,default-seq
103919001,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pygoscelis adeliae,Adelie penguin,XM_009326437.1,XP_009324712.1,13506650,model,,default-seq
104011163,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nipponia nippon,crested ibis,XM_009463375.1,XP_009461650.1,13506650,model,,default-seq
104030275,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pelecanus crispus,Dalmatian pelican,XM_009481933.1,XP_009480208.1,,model,,default-seq
104051606,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phalacrocorax carbo,great cormorant,XM_009512694.1,XP_009510989.1,13506650,model,,default-seq
104062749,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cuculus canorus,common cuckoo,XM_009564860.1,XP_009563155.1,13506650,model,,default-seq
104079362,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Fulmarus glacialis,Northern fulmar,XM_009581384.1,XP_009579679.1,11238991,model,,default-seq
104131951,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Egretta garzetta,little egret,XM_035900692.1,XP_035756585.1,,model,,default-seq
104149090,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Struthio camelus australis,,XM_009682572.1,XP_009680867.1,13506650,model,,default-seq
104157555,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cariama cristata,Red-legged seriema,XM_009694937.1,XP_009693239.1,10295142,model,,default-seq
104255727,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gavia stellata,red-throated loon,XM_009809881.1,XP_009808183.1,10296294,model,,default-seq
104280757,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Apaloderma vittatum,bar-tailed trogon,XM_009878511.1,XP_009876813.1,11238991,model,,default-seq
104294066,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Charadrius vociferus,killdeer,XM_009893624.1,XP_009891926.1,13506650,model,,default-seq
104296642,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dryobates pubescens,Downy woodpecker,XM_009896470.1,XP_009894772.1,13506650,model,,default-seq
104332685,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Opisthocomus hoazin,,XM_009938106.1,XP_009936408.1,13506650,model,,default-seq
104353696,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Leptosomus discolor,cuckoo roller,XM_009960372.1,XP_009958674.1,11238991,model,,default-seq
104360440,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tyto alba,Barn owl,XM_033002904.1,XP_032858795.1,,model,,default-seq
104374076,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tauraco erythrolophus,red-crested turaco,XM_009980105.1,XP_009978407.1,13506651,model,,default-seq
104398297,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chaetura pelagica,chimney swift,XM_010008390.1,XP_010006692.1,13506650,model,,default-seq
104402977,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nestor notabilis,Kea,XM_010010987.1,XP_010009289.1,13506650,model,,default-seq
104461389,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pterocles gutturalis,yellow-throated sandgrouse,XM_010072966.1,XP_010071268.1,10295142,model,,default-seq
104473001,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chlamydotis macqueenii,Macqueen's bustard,XM_010127003.1,XP_010125305.1,11238988,model,,default-seq
104499487,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Buceros rhinoceros silvestris,,XM_010142996.1,XP_010141298.1,13506650,model,,default-seq
104523596,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Antrostomus carolinensis,chuck-will's-widow,XM_010166236.2,XP_010164538.2,11238991,model,,default-seq
104533882,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mesitornis unicolor,brown roatelo,XM_010192233.1,XP_010190535.1,,model,,default-seq
104562751,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Colius striatus,speckled mousebird,XM_010208957.1,XP_010207259.1,13506650,model,,default-seq
104569811,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tinamus guttatus,white-throated tinamou,XM_010216811.1,XP_010215113.1,13506650,model,,default-seq
104624413,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phaethon lepturus,White-tailed tropicbird,XM_010291777.1,XP_010290079.1,13506650,model,,default-seq
104633157,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Balearica regulorum gibbericeps,East African grey crowned-crane,XM_010299284.1,XP_010297586.1,11238991,model,,default-seq
104668855,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinopithecus roxellana,golden snub-nosed monkey,XM_010371650.2,XP_010369952.2,,model,,default-seq
104691333,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Corvus cornix cornix,,XM_039568093.1,XP_039424027.1,,model,,default-seq
104828169,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Haliaeetus leucocephalus,bald eagle,XM_010561663.1,XP_010559965.1,13506650,model,,default-seq
104866649,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Fukomys damarensis,Damara mole-rat,XM_010630829.3,XP_010629131.1,13506650,model,,default-seq
104922942,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Larimichthys crocea,large yellow croaker,XM_027284269.1,XP_027140070.1,13506650,model,,default-seq
104962055,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Notothenia coriiceps,black rockcod,XM_010790446.1,XP_010788748.1,,model,,default-seq
105000643,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bison bison bison,,XM_010856597.1,XP_010854899.1,13506650,model,,default-seq
105017891,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Esox lucius,northern pike,XM_034287982.1,XP_034143873.1,,model,,default-seq
105077129,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus bactrianus,Bactrian camel,XM_010965426.1,XP_010963728.1,13506650,model,,default-seq
105099205,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus dromedarius,Arabian camel,XM_031456165.1,XP_031312025.1,,model,,default-seq
105295225,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus vampyrus,large flying fox,XM_011364805.2,XP_011363107.1,13506650,model,,default-seq
105492089,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Macaca nemestrina,pig-tailed macaque,XM_011758974.1,XP_011757276.1,13506650,model,,default-seq
105506746,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Colobus angolensis palliatus,,XM_011935019.1,XP_011790409.1,,model,,default-seq
105532444,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mandrillus leucophaeus,drill,XM_011970618.1,XP_011826008.1,13506650,model,,default-seq
105581382,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cercocebus atys,sooty mangabey,XM_012050517.1,XP_011905907.1,,model,,default-seq
105707435,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Aotus nancymaae,Ma's night monkey,XM_012438367.2,XP_012293790.1,13506650,model,,default-seq
105809084,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Propithecus coquereli,Coquerel's sifaka,XM_012642842.1,XP_012498296.1,13506650,model,,default-seq
105864898,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microcebus murinus,gray mouse lemur,XM_012753062.2,XP_012608516.1,13506650,model,,default-seq
105894849,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Clupea harengus,Atlantic herring,XM_031582100.1,XP_031437960.1,,model,,default-seq
105937101,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Fundulus heteroclitus,mummichog,XM_012878243.3,XP_012733697.2,,model,,default-seq
105998173,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dipodomys ordii,Ord's kangaroo rat,XM_013032823.1,XP_012888277.1,13506650,model,,default-seq
106032536,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Anser cygnoides domesticus,,XM_013175544.1,XP_013030998.1,13506650,model,,default-seq
106489625,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Apteryx mantelli mantelli,,XM_013948816.1,XP_013804270.1,13506650,model,,default-seq
106540116,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Thamnophis sirtalis,,XM_014055138.1,XP_013910613.1,13506650,model,,default-seq
106607739,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Salmo salar,Atlantic salmon,XM_014205013.1,XP_014060488.1,13506493,model,,default-seq
