Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
100774890,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cricetulus griseus,Chinese hamster,XM_027402162.2,XP_027257963.1,13506650,model,,default-seq
100924494,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sarcophilus harrisii,Tasmanian devil,XM_031964400.1,XP_031820260.1,,model,,default-seq
100961367,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Otolemur garnettii,small-eared galago,XM_023512479.1,XP_023368247.1,13506650,model,,default-seq
100969784,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pan paniscus,pygmy chimpanzee,XM_008975749.3,XP_008973997.2,,model,,default-seq
101011068,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Papio anubis,olive baboon,XM_031667490.1,XP_031523350.1,,model,,default-seq
101049701,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Saimiri boliviensis,Bolivian squirrel monkey,XM_039464970.1,XP_039320904.1,,model,,default-seq
101087667,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Felis catus,domestic cat,XM_023254263.1,XP_023110031.1,13506650,model,,default-seq
101110067,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ovis aries,sheep,XM_027972360.2,XP_027828161.2,,model,,default-seq
101144343,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gorilla gorilla,western gorilla,XM_031011917.1,XP_030867777.1,,model,,default-seq
101280270,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Orcinus orca,killer whale,XM_033418640.1,XP_033274531.1,,model,,default-seq
101339054,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tursiops truncatus,common bottlenose dolphin,XM_019929582.1,XP_019785141.1,13506650,model,,default-seq
101361167,LOC101361167,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trichechus manatus latirostris,Florida manatee,XM_004372470.3,XP_004372527.1,13506650,model,,default-seq
101386214,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Odobenus rosmarus divergens,Pacific walrus,XM_004406717.2,XP_004406774.1,13506650,model,,default-seq
101399622,LOC101399622,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ceratotherium simum simum,southern white rhinoceros,XM_014781164.1,XP_014636650.1,13506650,model,,default-seq
101418608,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dasypus novemcinctus,nine-banded armadillo,XM_023589592.1,XP_023445360.1,,model,,default-seq
101520076,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ochotona princeps,American pika,XM_004580498.1,XP_004580555.1,13506650,model,,default-seq
101559391,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sorex araneus,European shrew,XM_004605780.2,XP_004605837.1,13506650,model,,default-seq
101592071,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Octodon degus,degu,XM_023722299.1,XP_023578067.1,13506650,model,,default-seq
101595154,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Jaculus jaculus,lesser Egyptian jerboa,XM_004660637.2,XP_004660694.1,13506650,model,,default-seq
101628274,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Condylura cristata,star-nosed mole,XM_012722936.1,XP_012578390.1,13506650,model,,default-seq
101663394,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Echinops telfairi,small Madagascar hedgehog,XM_004702008.2,XP_004702065.1,13506650,model,,default-seq
101673076,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mustela putorius furo,domestic ferret,XM_004753515.2,XP_004753572.1,13506650,model,,default-seq
101723274,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Heterocephalus glaber,naked mole-rat,XM_013069186.2,XP_012924640.1,13506650,model,,default-seq
101787733,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cavia porcellus,domestic guinea pig,XM_023563668.1,XP_023419436.1,13506650,model,,default-seq
101834280,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mesocricetus auratus,golden hamster,XM_040758199.1,XP_040614133.1,,model,,default-seq
101964335,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ictidomys tridecemlineatus,thirteen-lined ground squirrel,XM_040283216.1,XP_040139150.1,,model,,default-seq
101998533,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microtus ochrogaster,prairie vole,XM_005363542.3,XP_005363599.1,13506650,model,,default-seq
102029601,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chinchilla lanigera,long-tailed chinchilla,XM_005377901.2,XP_005377958.1,13506650,model,,default-seq
102123248,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Macaca fascicularis,crab-eating macaque,XM_015448392.1,XP_015303878.1,13506650,model,,default-seq
102181124,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Capra hircus,goat,XM_018053060.1,XP_017908549.1,13506650,model,,default-seq
102245102,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis brandtii,Brandt's bat,XM_005883745.2,XP_005883807.1,13506650,model,,default-seq
102285311,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos mutus,wild yak,XM_005890218.2,XP_005890280.1,13506650,model,,default-seq
102414179,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bubalus bubalis,water buffalo,XM_025295021.1,XP_025150806.1,13506650,model,,default-seq
102421525,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis lucifugus,little brown bat,XM_023750109.1,XP_023605877.1,13506650,model,,default-seq
102496605,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tupaia chinensis,Chinese tree shrew,XM_006157005.3,XP_006157067.1,11900996,model,,default-seq
102508138,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus ferus,Wild Bactrian camel,XM_032484707.1,XP_032340598.1,,model,,default-seq
102537640,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vicugna pacos,alpaca,XM_031680135.1,XP_031535995.1,,model,,default-seq
102732679,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Leptonychotes weddellii,Weddell seal,XM_006735481.2,XP_006735544.1,,model,,default-seq
102753486,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis davidii,,XM_015561632.1,XP_015417118.1,13506650,model,,default-seq
102831056,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chrysochloris asiatica,Cape golden mole,XM_006839926.1,XP_006839989.1,13506650,model,,default-seq
102896156,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus alecto,black flying fox,XM_015600069.2,XP_015455555.1,13506650,model,,default-seq
102904363,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Peromyscus maniculatus bairdii,prairie deer mouse,XM_016002785.1,XP_015858271.1,13506650,model,,default-seq
102958157,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Panthera tigris altaica,Amur tiger,XM_007078726.2,XP_007078788.1,13506650,model,,default-seq
102975351,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Physeter catodon,sperm whale,XM_024115547.2,XP_023971315.1,13506650,model,,default-seq
103010433,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Balaenoptera acutorostrata scammoni,,XM_007190708.2,XP_007190770.2,13506650,model,,default-seq
103078450,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lipotes vexillifer,Yangtze River dolphin,XM_007451747.1,XP_007451809.1,13506650,model,,default-seq
103118006,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Erinaceus europaeus,western European hedgehog,XM_007528140.2,XP_007528202.1,13506650,model,,default-seq
103170447,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ornithorhynchus anatinus,platypus,XM_029047173.2,XP_028903006.1,13506650,model,,default-seq
103196955,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Orycteropus afer afer,,XM_007940793.1,XP_007938984.1,13506650,model,,default-seq
103240579,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chlorocebus sabaeus,green monkey,XM_008007323.2,XP_008005514.2,,model,,default-seq
103261352,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Carlito syrichta,Philippine tarsier,XM_008058987.1,XP_008057178.1,13506650,model,,default-seq
103301993,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Eptesicus fuscus,big brown bat,XM_028140115.1,XP_027995916.1,13506650,model,,default-seq
103600294,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Galeopterus variegatus,Sunda flying lemur,XM_008584529.1,XP_008582751.1,11900996,model,,default-seq
103676993,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ursus maritimus,polar bear,XM_040627642.1,XP_040483576.1,,model,,default-seq
103749536,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nannospalax galili,Upper Galilee mountains blind mole rat,XM_008852401.2,XP_008850623.1,13506650,model,,default-seq
104668855,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinopithecus roxellana,golden snub-nosed monkey,XM_010371650.2,XP_010369952.2,,model,,default-seq
104866649,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Fukomys damarensis,Damara mole-rat,XM_010630829.3,XP_010629131.1,13506650,model,,default-seq
105000643,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bison bison bison,,XM_010856597.1,XP_010854899.1,13506650,model,,default-seq
105077129,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus bactrianus,Bactrian camel,XM_010965426.1,XP_010963728.1,13506650,model,,default-seq
105099205,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camelus dromedarius,Arabian camel,XM_031456165.1,XP_031312025.1,,model,,default-seq
105295225,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus vampyrus,large flying fox,XM_011364805.2,XP_011363107.1,13506650,model,,default-seq
105492089,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Macaca nemestrina,pig-tailed macaque,XM_011758974.1,XP_011757276.1,13506650,model,,default-seq
105506746,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Colobus angolensis palliatus,,XM_011935019.1,XP_011790409.1,,model,,default-seq
105532444,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mandrillus leucophaeus,drill,XM_011970618.1,XP_011826008.1,13506650,model,,default-seq
105581382,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cercocebus atys,sooty mangabey,XM_012050517.1,XP_011905907.1,,model,,default-seq
105707435,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Aotus nancymaae,Ma's night monkey,XM_012438367.2,XP_012293790.1,13506650,model,,default-seq
105809084,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Propithecus coquereli,Coquerel's sifaka,XM_012642842.1,XP_012498296.1,13506650,model,,default-seq
105864898,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microcebus murinus,gray mouse lemur,XM_012753062.2,XP_012608516.1,13506650,model,,default-seq
105998173,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dipodomys ordii,Ord's kangaroo rat,XM_013032823.1,XP_012888277.1,13506650,model,,default-seq
106847051,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Equus asinus,ass,XM_014866179.1,XP_014721665.1,13506650,model,,default-seq
106968905,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Acinonyx jubatus,cheetah,XM_027057077.1,XP_026912878.1,13506650,model,,default-seq
107151975,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Marmota marmota marmota,Alpine marmot,XM_015497401.1,XP_015352887.1,,model,,default-seq
107506309,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rousettus aegyptiacus,Egyptian rousette,XM_016136994.2,XP_015992480.2,,model,,default-seq
107540682,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Miniopterus natalensis,,XM_016217489.1,XP_016072975.1,13506650,model,,default-seq
108289729,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cebus imitator,Panamanian white-faced capuchin,XM_017509257.2,XP_017364746.1,13506651,model,,default-seq
108396083,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Manis javanica,Malayan pangolin,XM_037012273.1,XP_036868168.1,,model,,default-seq
108512056,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinopithecus bieti,black snub-nosed monkey,XM_017847095.1,XP_017702584.1,,model,,default-seq
109263551,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Panthera pardus,leopard,XM_019443107.1,XP_019298652.1,13506650,model,,default-seq
109384750,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hipposideros armiger,great roundleaf bat,XM_019646344.1,XP_019501889.1,13506650,model,,default-seq
109563818,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos indicus,zebu cattle,XM_019967201.1,XP_019822760.1,13506650,model,,default-seq
109689725,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Castor canadensis,American beaver,XM_020168699.1,XP_020024288.1,13506650,model,,default-seq
110135374,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Odocoileus virginianus texanus,,XM_020890382.1,XP_020746041.1,13506650,model,,default-seq
110222878,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phascolarctos cinereus,koala,XM_021008089.1,XP_020863748.1,13506650,model,,default-seq
110302800,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mus caroli,Ryukyu mouse,XM_029482641.1,XP_029338501.1,,model,,default-seq
110326618,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mus pahari,shrew mouse,XM_029542499.1,XP_029398359.1,,model,,default-seq
110583690,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neomonachus schauinslandi,Hawaiian monk seal,XM_021693690.1,XP_021549365.1,13506650,model,,default-seq
111158218,LOC111158218,"REV3 like, DNA directed polymerase zeta catalytic subunit",Enhydra lutris kenyoni,,XM_022520135.1,XP_022375843.1,13506650,model,,default-seq
111164684,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Delphinapterus leucas,beluga whale,XM_022554510.2,XP_022410218.1,13506650,model,,default-seq
111547324,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Piliocolobus tephrosceles,Ugandan red Colobus,XM_026456416.1,XP_026312201.1,,model,,default-seq
112297018,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Desmodus rotundus,common vampire bat,XM_024551816.1,XP_024407584.1,13506650,model,,default-seq
112396961,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024740937.1,XP_024596705.1,13506650,model,,default-seq
112622079,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Theropithecus gelada,gelada,XM_025381340.1,XP_025237125.1,13506650,model,,default-seq
112658583,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Canis lupus dingo,dingo,XM_025444797.2,XP_025300582.1,13506650,model,,default-seq
112817190,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Callorhinus ursinus,northern fur seal,XM_025864219.1,XP_025720004.1,13506650,model,,default-seq
112862018,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Puma concolor,puma,XM_025925204.1,XP_025780989.1,13506650,model,,default-seq
112925183,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vulpes vulpes,red fox,XM_026005811.1,XP_025861596.1,13506650,model,,default-seq
113187335,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Urocitellus parryii,Arctic ground squirrel,XM_026395080.1,XP_026250865.1,13506650,model,,default-seq
113264724,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ursus arctos horribilis,,XM_026511625.1,XP_026367410.1,13506650,model,,default-seq
113610384,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lagenorhynchus obliquidens,Pacific white-sided dolphin,XM_027088475.1,XP_026944276.1,13506650,model,,default-seq
113898238,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos indicus x Bos taurus,hybrid cattle,XM_027551194.1,XP_027406995.1,13506650,model,,default-seq
113926449,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Zalophus californianus,California sea lion,XM_027601333.2,XP_027457134.1,13506650,model,,default-seq
114033162,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vombatus ursinus,common wombat,XM_027848601.1,XP_027704402.1,13506650,model,,default-seq
114086844,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Marmota flaviventris,yellow-bellied marmot,XM_027928308.2,XP_027784109.1,13506650,model,,default-seq
114209943,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Eumetopias jubatus,Steller sea lion,XM_028104162.1,XP_027959963.1,13506650,model,,default-seq
114494155,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phyllostomus discolor,pale spear-nosed bat,XM_036024572.1,XP_035880465.1,,model,,default-seq
114622583,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Grammomys surdaster,,XM_028768990.1,XP_028624823.1,,model,,default-seq
114696886,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Peromyscus leucopus,white-footed mouse,XM_028874844.2,XP_028730677.1,13506650,model,,default-seq
114895940,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Monodon monoceros,narwhal,XM_029223581.1,XP_029079414.1,13506650,model,,default-seq
115296938,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Suricata suricatta,meerkat,XM_029945420.1,XP_029801280.1,,model,,default-seq
115514292,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lynx canadensis,Canada lynx,XM_030316171.1,XP_030172031.1,,model,,default-seq
115866916,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Globicephala melas,long-finned pilot whale,XM_030882819.1,XP_030738679.1,,model,,default-seq
116074876,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mastomys coucha,southern multimammate mouse,XM_031347764.1,XP_031203624.1,,model,,default-seq
116470974,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hylobates moloch,silvery gibbon,XM_032156758.1,XP_032012649.1,,model,,default-seq
116549442,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sapajus apella,tufted capuchin,XM_032275008.1,XP_032130899.1,,model,,default-seq
116587481,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mustela erminea,ermine,XM_032337983.1,XP_032193874.1,,model,,default-seq
116634572,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phoca vitulina,harbor seal,XM_032408054.1,XP_032263945.1,,model,,default-seq
116763221,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phocoena sinus,vaquita,XM_032650682.1,XP_032506573.1,,model,,default-seq
116868180,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lontra canadensis,Northern American river otter,XM_032858328.1,XP_032714219.1,,model,,default-seq
116887026,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rattus rattus,black rat,XM_032888520.1,XP_032744411.1,,model,,default-seq
117020413,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinolophus ferrumequinum,greater horseshoe bat,XM_033102881.1,XP_032958772.1,,model,,default-seq
117096933,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trachypithecus francoisi,Francois's langur,XM_033234306.1,XP_033090197.1,,model,,default-seq
117724320,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Arvicanthis niloticus,African grass rat,XM_034524021.1,XP_034379912.1,,model,,default-seq
118001608,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mirounga leonina,Southern elephant seal,XM_034991838.1,XP_034847729.1,,model,,default-seq
118543920,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Halichoerus grypus,gray seal,XM_036105337.1,XP_035961230.1,,model,,default-seq
118570590,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Onychomys torridus,southern grasshopper mouse,XM_036169236.1,XP_036025129.1,,model,,default-seq
118620684,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Molossus molossus,Pallas's mastiff bat,XM_036247698.1,XP_036103591.1,,model,,default-seq
118660582,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis myotis,,XM_036318154.1,XP_036174047.1,,model,,default-seq
118705607,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036414528.1,XP_036270421.1,,model,,default-seq
118856215,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trichosurus vulpecula,common brushtail,XM_036766364.1,XP_036622259.1,,model,,default-seq
118905058,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Balaenoptera musculus,Blue whale,XM_036871281.1,XP_036727176.1,,model,,default-seq
118921286,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Manis pentadactyla,Chinese pangolin,XM_036902980.1,XP_036758875.1,,model,,default-seq
119000182,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sturnira hondurensis,,XM_037065055.1,XP_036920950.1,,model,,default-seq
119059404,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037159015.1,XP_037014910.1,,model,,default-seq
119252787,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Talpa occidentalis,Iberian mole,XM_037520237.1,XP_037376134.1,,model,,default-seq
119539897,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Choloepus didactylus,southern two-toed sloth,XM_037843746.1,XP_037699674.1,,model,,default-seq
119820519,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Arvicola amphibius,Eurasian water vole,XM_038338930.2,XP_038194858.1,,model,,default-seq
119941035,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tachyglossus aculeatus,Australian echidna,XM_038761479.1,XP_038617407.1,,model,,default-seq
120245242,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hyaena hyaena,striped hyena,XM_039252205.1,XP_039108136.1,,model,,default-seq
120608556,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus giganteus,Indian flying fox,XM_039870451.1,XP_039726385.1,,model,,default-seq
120862491,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oryx dammah,scimitar-horned oryx,XM_040238480.1,XP_040094414.1,,model,,default-seq
121029906,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Puma yagouaroundi,jaguarundi,XM_040474393.1,XP_040330327.1,,model,,default-seq
121158820,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ochotona curzoniae,black-lipped pika,XM_040983897.1,XP_040839831.1,,model,,default-seq
121449557,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microtus oregoni,creeping vole,XM_041654071.1,XP_041510005.1,,model,,default-seq
121481262,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vulpes lagopus,Arctic fox,XM_041738555.1,XP_041594489.1,,model,,default-seq
